
---------- Begin Simulation Statistics ----------
final_tick                                  128689000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  38154                       # Simulator instruction rate (inst/s)
host_mem_usage                                2210532                       # Number of bytes of host memory used
host_op_rate                                    75478                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     0.60                       # Real time elapsed on the host
host_tick_rate                              216215703                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                       22698                       # Number of instructions simulated
sim_ops                                         44920                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000129                       # Number of seconds simulated
sim_ticks                                   128689000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                     24168                       # number of cc regfile reads
system.cpu.cc_regfile_writes                    30844                       # number of cc regfile writes
system.cpu.committedInsts                       22698                       # Number of Instructions Simulated
system.cpu.committedOps                         44920                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               5.669663                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         5.669663                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      1496                       # number of floating regfile reads
system.cpu.fp_regfile_writes                      694                       # number of floating regfile writes
system.cpu.idleCycles                           45873                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                  552                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                     4153                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.400078                       # Inst execution rate
system.cpu.iew.exec_refs                         7078                       # number of memory reference insts executed
system.cpu.iew.exec_stores                       2007                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                    3093                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                  4641                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                  1                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 7                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts                 2245                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts               53126                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                  5071                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts               154                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts                 51486                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                     74                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                  2911                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                    539                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                  3219                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             15                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect          508                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect             44                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                     52642                       # num instructions consuming a value
system.cpu.iew.wb_count                         50025                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.737833                       # average fanout of values written-back
system.cpu.iew.wb_producers                     38841                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.388725                       # insts written-back per cycle
system.cpu.iew.wb_sent                          50178                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                    69555                       # number of integer regfile reads
system.cpu.int_regfile_writes                   42784                       # number of integer regfile writes
system.cpu.ipc                               0.176377                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.176377                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     86.20% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead                 4973      9.63%     95.83% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite                1491      2.89%     98.72% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead             131      0.25%     98.97% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite            532      1.03%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total                  51640                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                    1371                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                2730                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses         1266                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes               1463                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                         134                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.002595                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                      82     61.19%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     61.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      9      6.72%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     67.91% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                     10      7.46%     75.37% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    20     14.93%     90.30% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 7      5.22%     95.52% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                6      4.48%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses                  49818                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads             183535                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses        48759                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes             59878                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                      53125                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                     51640                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                   1                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined            8200                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued                34                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved              1                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined        11444                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples         82817                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.623543                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.321753                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0               62463     75.42%     75.42% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1                6667      8.05%     83.47% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2                4781      5.77%     89.25% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3                3585      4.33%     93.57% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4                3153      3.81%     97.38% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5                1367      1.65%     99.03% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6                 462      0.56%     99.59% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                 275      0.33%     99.92% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8                  64      0.08%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total           82817                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.401274                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads                34                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores                1                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads                 4641                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores                2245                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                   16355                       # number of misc regfile reads
system.cpu.numCycles                           128690                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                            1859                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    10                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests             0                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups                    5019                       # Number of BP lookups
system.cpu.branchPred.condPredicted              4187                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect               671                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups                 3481                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                    2856                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             82.045389                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                     217                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups             175                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                  6                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              169                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted           87                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts            8191                       # The number of squashed insts skipped by commit
system.cpu.commit.branchMispredicts               512                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples        81465                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.551402                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.402092                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0           64924     79.70%     79.70% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1            6721      8.25%     87.95% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2            3316      4.07%     92.02% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3             850      1.04%     93.06% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4            2696      3.31%     96.37% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5             320      0.39%     96.76% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6            2189      2.69%     99.45% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7              93      0.11%     99.56% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8             356      0.44%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total        81465                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted                22698                       # Number of instructions committed
system.cpu.commit.opsCommitted                  44920                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                        5210                       # Number of memory references committed
system.cpu.commit.loads                          3584                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           0                       # Number of memory barriers committed
system.cpu.commit.branches                       3793                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                       1149                       # Number of committed floating point instructions.
system.cpu.commit.integer                       44165                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                   147                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          285      0.63%      0.63% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu        38909     86.62%     87.25% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult            5      0.01%     87.26% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           21      0.05%     87.31% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd          135      0.30%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     87.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu           94      0.21%     87.82% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     87.82% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt           46      0.10%     87.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc          215      0.48%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     88.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     88.40% # Class of committed instruction
